,symbol,date,dividend
218816,IGSB,2018-07-02,0.1929
218825,IGSB,2018-06-01,0.1794
218844,IGSB,2018-05-01,0.1743
218857,IGSB,2018-08-01,0.2118
218870,IGSB,2018-02-01,0.1517
218876,IPLDP,2019-02-27,0.3187
218887,JEF,2018-03-16,0.1
218916,JEF,2018-09-14,0.125
218917,JEF,2018-06-15,0.1
218938,KDP,2018-07-10,103.75
218939,KDP,2018-03-20,0.58
218954,LEGR,2018-06-21,0.1213
218955,LEGR,2018-09-14,0.0961
218956,LEGR,2018-03-22,0.0137
218957,LEVL,2018-06-28,0.03
218958,LEVL,2018-09-27,0.03
218959,LIN,2019-03-07,0.875
218960,LMRKN,2018-07-31,0.44
218961,LMRKN,2018-04-30,0.209
219044,NRC,2018-06-28,0.17
219046,NRC,2018-09-27,0.17
219055,NRC,2018-03-28,0.1
219058,NVT,2018-08-02,0.175
219096,OBNK,2018-06-14,0.033
219097,OBNK,2018-09-13,0.0325
219114,OPI,2018-01-26,0.43
219115,OPI,2018-07-27,0.43
219122,OPI,2018-04-27,0.43
219135,OPINI,2018-02-14,0.3672
219138,OPINI,2018-08-14,0.3672
219143,OPINI,2018-05-14,0.3672
219145,OXSQ,2018-09-13,0.2
219146,OXSQ,2018-06-14,0.2
219147,OXSQL,2018-09-13,0.406
219148,OXSQL,2018-06-14,0.4063
219149,PBC,2019-02-28,0.477
219158,PBY,2019-02-28,0.391
219197,PBY,2018-08-30,0.425
219218,PCB,2018-02-27,0.03
219219,PCB,2019-02-27,0.05
219221,PCB,2018-08-30,0.03
219222,PCB,2018-05-30,0.03
219224,PIHPP,2019-02-28,0.5
219225,PRSP,2018-06-08,0.05
219226,PRSP,2018-09-04,0.05
219227,PRT,2018-06-28,0.1137
219228,PRT,2018-05-14,0.3509
219229,PRT,2018-08-30,0.0926
219230,PRT,2018-05-30,0.1659
219231,PRT,2018-07-30,0.1292
219232,PRT,2019-02-27,0.041
219247,PTVCA,2018-05-21,0.28
219253,PTVCA,2018-02-22,0.28
219271,PTVCA,2018-08-20,0.28
219324,PTVCB,2018-08-20,0.28
219361,PTVCB,2018-02-22,0.28
219367,PTVCB,2018-05-21,0.28
219380,PVL,2018-02-27,0.0371
219383,PVL,2019-02-27,0.0266
219390,PVL,2018-03-28,0.0405
219399,PVL,2018-01-30,0.0184
219401,PVL,2018-08-30,0.0438
219404,PVL,2018-05-30,0.0343
219413,PVL,2018-07-30,0.0432
219440,PVL,2018-09-27,0.0386
219442,PVL,2018-04-27,0.0596
219444,PVL,2018-06-28,0.0582
219464,RC,2018-03-28,0.37
219472,RC,2018-06-28,0.4
219477,RILYH,2018-07-12,0.379
219490,RIVE,2018-09-13,0.1
219502,RIVE,2018-06-14,0.1
219513,ROBT,2018-03-22,0.066
219514,ROBT,2018-09-14,0.0115
219515,ROBT,2018-06-21,0.03
219516,RPIBC,2018-05-29,0.0408
219517,RPIBC,2018-09-26,0.0376
219518,RPIBC,2018-06-27,0.034
219519,RPIBC,2018-08-29,0.044
219520,RPIBC,2018-04-26,0.0395
219521,RPIBC,2019-02-25,0.0393
219522,RPIBC,2018-03-27,0.0356
219523,RPIBC,2018-07-27,0.0388
219549,SITC,2018-09-25,0.2
219550,SITC,2018-03-15,0.19
219559,SITC,2018-07-02,3.85
219565,SITC,2018-06-12,0.38
219593,SJIU,2018-06-28,0.8257
219594,SOHOK,2018-07-31,0.453
219595,SOHOK,2018-04-30,0.4682
219596,STND,2018-01-31,0.221
219611,STND,2018-08-03,0.221
219617,STND,2018-05-02,0.221
219629,SUZ,2018-04-27,0.0993
219643,TGE,2018-01-30,0.3675
219646,TGE,2018-04-27,0.4875
219652,TGE,2018-07-30,0.4975
219656,EBAY,2019-02-28,0.14
219657,UNMA,2019-02-28,0.391
219658,VAM,2019-03-06,0.1189
219659,WBND,2019-03-01,0.05
219660,WINC,2019-03-01,0.0498
219661,CVI,2019-03-01,0.75
219662,CXO,2019-02-28,0.125
219663,CXP,2019-02-28,0.2
219664,D,2019-02-28,0.9175
219665,DAL,2019-02-28,0.35
219666,DAN,2019-02-28,0.1
219667,DEO,2019-02-28,1.3688
219668,DK,2019-03-04,0.27
219669,DNP,2019-02-27,0.065
219670,DOV,2019-02-27,0.48
219671,DTY,2019-02-27,0.375
219672,DWDP,2019-02-27,0.38
219673,EAB,2019-02-27,0.306
219674,EAE,2019-02-27,0.297
219675,EAT,2019-03-07,0.38
219676,EFC,2019-02-28,0.41
219677,EFL,2019-03-08,0.046
219678,EHT,2019-03-08,0.041
219679,EIG,2019-03-05,0.22
219680,EL,2019-02-27,0.43
219681,ELU,2019-02-27,0.294
219682,ENJ,2019-02-27,0.313
219683,EPR,2019-02-27,0.375
219684,ERF,2019-02-27,0.008
219685,ES,2019-03-04,0.535
219686,ESV,2019-03-08,0.01
219687,ETN,2019-03-07,0.71
219688,EVF,2019-03-08,0.033
219689,EVN,2019-03-08,0.0474
219690,EVTC,2019-02-25,0.05
219691,EZT,2019-02-27,0.352
219692,FAF,2019-03-07,0.42
219693,FBC,2019-02-28,0.04
219694,FBP,2019-02-27,0.03
219695,FCT,2019-03-01,0.06
219696,FDEU,2019-03-01,0.121
219697,FDS,2019-02-27,0.64
219698,FDX,2019-03-08,0.65
219699,FF,2019-02-28,0.06
219700,FIF,2019-03-01,0.11
219701,FIV,2019-03-01,0.0353
219702,FIX,2019-03-08,0.095
219703,FLO,2019-02-28,0.18
219704,FMY,2019-03-01,0.06
219705,FNB,2019-03-04,0.12
219706,FPF,2019-03-01,0.1425
219707,FPL,2019-03-01,0.075
219708,FSD,2019-03-01,0.105
219709,FUN,2019-03-08,0.925
219710,G,2019-03-07,0.085
219711,GATX,2019-03-01,0.46
219712,GCI,2019-03-08,0.16
219713,GE,2019-03-08,0.01
219714,GE,2019-02-26,0.4203
219715,GHL,2019-03-05,0.05
219716,GIL,2019-03-06,0.134
219717,GJT,2019-02-27,0.067
219718,GLOG,2019-03-01,0.15
219719,GLW,2019-02-27,0.2
219720,GM,2019-03-07,0.38
219721,GNL,2019-03-07,0.1775
219722,GPC,2019-03-07,0.7625
219723,GRA,2019-02-27,0.27
219724,GS,2019-02-27,0.8
219725,H,2019-02-26,0.19
219726,HAL,2019-03-05,0.18
219727,HBB,2019-02-28,0.085
219728,HBM,2019-03-07,0.0075
219729,HCA,2019-02-28,0.4
219730,HCC,2019-03-01,0.05
219731,HEQ,2019-03-08,0.376
219732,HFC,2019-02-26,0.33
219733,HIG,2019-03-01,0.3
219734,HL,2019-03-04,0.0025
219735,HLI,2019-03-01,0.27
219736,HLT,2019-02-28,0.15
219737,HPF,2019-03-08,0.14
219738,HPI,2019-03-08,0.14
219739,HPS,2019-03-08,0.1222
219740,HQH,2019-02-27,0.41
219741,HQL,2019-02-27,0.33
219742,HRS,2019-03-07,0.685
219743,HTD,2019-03-08,0.138
219744,HTFA,2019-02-28,0.391
219745,HTGC,2019-03-01,0.31
219746,HTY,2019-03-08,0.16
219747,HUBB,2019-02-27,0.84
219748,HY,2019-02-28,0.31
219749,ICL,2019-02-27,0.048
219750,IGD,2019-03-01,0.061
219751,IID,2019-03-01,0.052
219752,IPG,2019-02-28,0.235
219753,IR,2019-03-07,0.53
219754,ISF,2019-02-28,0.398
219755,ITG,2019-02-26,0.07
219756,ITT,2019-03-08,0.147
219757,ITUB,2019-03-01,0.004
219758,JBN,2019-02-27,0.875
219759,JBR,2019-02-27,0.875
219760,JBT,2019-03-06,0.1
219761,JHI,2019-03-08,0.2458
219762,JHS,2019-03-08,0.1522
219763,JNPR,2019-02-28,0.19
219764,JWN,2019-03-08,0.37
219765,K,2019-03-04,0.56
219766,KEY,2019-03-04,0.17
219767,KMB,2019-03-07,1.03
219768,KOS,2019-03-06,0.0452
219769,KRO,2019-03-04,0.18
219770,KSU,2019-03-08,0.36
219771,KTP,2019-02-27,0.953
219772,L,2019-02-26,0.0625
219773,LAD,2019-03-07,0.29
219774,LADR,2019-03-08,0.34
219775,LBRT,2019-03-05,0.05
219776,LCII,2019-03-07,0.6
219777,LEA,2019-02-28,0.75
219778,LLL,2019-02-28,0.85
219779,LMT,2019-02-28,2.2
219780,LUV,2019-03-05,0.16
219781,LYB,2019-03-01,1.0
219782,LZB,2019-03-08,0.13
219783,MCD,2019-02-28,1.16
219784,MCK,2019-02-28,0.39
219785,MCS,2019-03-01,0.16
219786,MDP,2019-02-27,0.575
219787,MFC,2019-02-26,0.19
219788,MFGP,2019-02-28,0.5833
219789,MGA,2019-03-07,0.365
219790,MGM,2019-03-07,0.13
219791,MHLA,2019-02-27,0.414
219792,MIC,2019-03-01,1.0
219793,MLM,2019-03-01,0.48
219794,MOS,2019-03-06,0.025
219795,MRT,2019-03-08,0.21
219796,MTB,2019-03-01,1.0
219797,MTR,2019-02-27,0.1023
219798,MUX,2019-03-07,0.005
219799,NAT,2019-02-28,0.04
219800,NC,2019-02-28,0.165
219801,NCI,2019-02-28,0.05
219802,NCV,2019-03-08,0.065
219803,NCZ,2019-03-08,0.0575
219804,NEE,2019-02-27,1.25
219805,NEM,2019-03-06,0.14
219806,NEWM,2019-03-08,0.38
219807,NFJ,2019-03-08,0.225
219808,NIE,2019-03-08,0.38
219809,NKE,2019-03-01,0.22
219810,NLSN,2019-03-06,0.35
219811,NNI,2019-02-28,0.18
219812,NPK,2019-02-28,5.0
219813,NPO,2019-03-05,0.25
219814,NTB,2019-03-01,0.44
219815,NVS,2019-03-04,2.865
219816,NWL,2019-02-27,0.23
219817,O,2019-02-28,0.2255
219818,OC,2019-03-07,0.22
219819,OEC,2019-03-08,0.2
219820,OMC,2019-03-08,0.65
219821,ORC,2019-02-27,0.08
219822,ORI,2019-03-04,0.2
219823,OSB,2019-02-28,0.304
219824,OUT,2019-03-07,0.36
219825,OXY,2019-03-08,0.78
219826,PBB,2019-02-28,0.391
219827,PBF,2019-02-27,0.3
219828,PBFX,2019-02-28,0.505
219829,PBT,2019-02-27,0.0316
219830,PCI,2019-03-08,0.1641
219831,PCK,2019-03-08,0.035
219832,PCM,2019-03-08,0.08
219833,PCN,2019-03-08,0.1125
219834,PCQ,2019-03-08,0.077
219835,PDI,2019-03-08,0.2205
219836,PDM,2019-02-27,0.21
219837,PDT,2019-03-08,0.0975
219838,PEG,2019-03-07,0.47
219839,PEI,2019-02-28,0.21
219840,PFL,2019-03-08,0.09
219841,PFN,2019-03-08,0.08
219842,PGP,2019-03-08,0.122
219843,PHK,2019-03-08,0.0807
219844,PII,2019-02-28,0.61
219845,PJH,2019-02-28,0.359
219846,PJT,2019-03-05,0.05
219847,PKO,2019-03-08,0.19
219848,PMF,2019-03-08,0.0597
219849,PML,2019-03-08,0.065
219850,PMX,2019-03-08,0.0558
219851,PNF,2019-03-08,0.057
219852,PNI,2019-03-08,0.0507
219853,PPL,2019-03-07,0.4125
219854,PRGO,2019-02-28,0.19
219855,PRH,2019-02-28,0.356
219856,PTY,2019-03-08,0.13
219857,PVH,2019-02-27,0.0375
219858,PYN,2019-03-08,0.0423
219859,PZC,2019-03-08,0.045
219860,RCL,2019-03-06,0.7
219861,RCS,2019-03-08,0.072
219862,RE,2019-03-05,1.4
219863,RF,2019-03-07,0.14
219864,RIO,2019-03-07,2.4381
219865,RLGY,2019-03-08,0.09
219866,RLI,2019-02-27,0.22
219867,RMAX,2019-03-05,0.21
219868,RMT,2019-03-08,0.18
219869,ROYT,2019-03-08,0.0199
219870,RVT,2019-03-08,0.29
219871,RZA,2019-02-28,0.388
219872,RZB,2019-02-28,0.359
219873,SCL,2019-03-01,0.25
219874,SEE,2019-03-07,0.16
219875,SEMG,2019-03-01,0.4725
219876,SF,2019-02-28,0.15
219877,SFL,2019-03-11,0.35
219878,SLF,2019-02-28,0.38
219879,SNR,2019-03-07,0.13
219880,SOR,2019-02-28,0.25
219881,SR,2019-03-08,0.5925
219882,SU,2019-03-01,0.319
219883,SWK,2019-03-04,0.66
219884,SWM,2019-03-01,0.44
219885,SYX,2019-03-08,0.12
219886,TAC,2019-02-28,0.03
219887,TAP,2019-03-01,0.41
219888,TEN,2019-03-04,0.25
219889,TEX,2019-03-07,0.11
219890,TFX,2019-02-28,0.34
219891,TGI,2019-02-28,0.04
219892,TGNA,2019-03-07,0.07
219893,TPL,2019-03-07,1.75
219894,TPR,2019-03-07,0.338
219895,TR,2019-03-04,0.09
219896,TRCO,2019-03-08,0.25
219897,TRI,2019-03-07,0.36
219898,TRK,2019-02-28,0.15
219899,TROX,2019-03-08,0.045
219900,TRTN,2019-03-11,0.52
219901,TRU,2019-03-06,0.075
219902,TRV,2019-03-08,0.77
219903,TSN,2019-02-28,0.375
219904,TU,2019-03-08,0.4057
219905,UAN,2019-03-01,0.12
219906,UGP,2019-03-01,0.1858
219907,UHS,2019-02-28,0.1
219908,UNF,2019-03-07,0.1125
219909,UNH,2019-03-08,0.9
219910,UVE,2019-03-08,0.16
219911,VFC,2019-03-07,0.51
219912,VGI,2019-03-08,0.126
219913,VHI,2019-03-08,0.02
219914,VIV,2019-03-01,0.1152
219915,VVV,2019-02-28,0.106
219916,WCN,2019-02-28,0.16
219917,WHG,2019-03-07,0.72
219918,WHR,2019-02-28,1.15
219919,WM,2019-03-07,0.5125
219920,WMB,2019-03-07,0.38
219921,WMS,2019-02-28,0.08
219922,WPG,2019-03-01,0.25
219923,WRI,2019-03-07,0.395
219924,WSR,2019-03-01,0.095
219925,WTS,2019-02-28,0.21
219926,WY,2019-02-28,0.34
219929,XRX,2018-09-27,0.25
219933,XRX,2018-12-28,0.25
219937,XRX,2018-06-28,0.25
219938,XYL,2019-02-13,0.24
219939,XYL,2018-10-31,0.21
219940,XYL,2018-08-29,0.21
219950,YUM,2019-02-13,0.42
219951,YUM,2018-08-17,0.36
219952,YUMC,2019-02-27,0.12
219953,OCSI,2018-12-14,0.155
219954,ZBK,2019-02-28,0.434
219955,ZBK,2018-08-30,0.434
219957,ZF,2018-07-11,0.361
219969,ZTR,2018-11-09,0.113
219971,ZTR,2019-03-08,0.113
219972,ZTR,2018-09-13,0.113
219975,ZTR,2018-10-10,0.113
219983,ZTR,2018-08-10,0.113
219985,ZTR,2018-12-12,0.113
219986,ZTR,2019-01-04,0.113
219993,ZTR,2019-02-08,0.113
219996,ZTS,2018-11-19,0.126
219997,ZTS,2019-01-17,0.164
219998,IPHS,2018-11-15,0.48
219999,IPHS,2019-03-07,0.48
220000,IPHS,2018-08-16,0.48
220001,IPKW,2018-09-24,0.1849
220002,IPKW,2018-12-24,0.2573
220003,IROQ,2018-09-21,0.125
220004,ISBC,2018-11-08,0.11
220005,ISBC,2019-02-08,0.11
220006,ISBC,2018-08-09,0.09
220009,ISTB,2018-12-03,0.1149
220010,ISTB,2018-11-01,0.1158
220011,ISTB,2018-08-01,0.11
220012,ISTB,2018-09-04,0.1112
220013,ISTB,2018-10-01,0.1118
220014,ISTB,2018-12-18,0.1008
220015,ISTB,2019-03-01,0.1158
220016,ISTB,2019-02-01,0.119
220017,ISTR,2018-10-04,0.045
220018,ISTR,2018-12-28,0.05
220019,ITEQ,2018-12-24,0.0919
220025,ITIC,2018-08-31,0.4
220027,ITIC,2018-11-30,11.0
220030,IUSB,2019-02-01,0.1374
220031,IUSB,2019-03-01,0.136
220032,IVENC,2018-12-13,0.0078
220034,IVFGC,2018-12-13,1.4273
220036,IVFVC,2018-09-13,0.15
220037,IVFVC,2018-12-13,2.0646
220038,IXUS,2018-12-18,0.6855
220039,JACK,2019-03-01,0.4
220040,JACK,2018-12-04,0.4
220044,JBHT,2019-02-07,0.26
220049,JBHT,2018-11-08,0.24
220051,JCOM,2018-11-16,0.435
220052,JCOM,2019-02-22,0.445
220053,JCOM,2018-08-17,0.425
220054,JCS,2018-09-13,0.04
220062,JCS,2018-12-24,0.02
220069,JKHY,2019-02-28,0.4
220073,JOUT,2019-01-09,0.14
220074,JOUT,2018-10-09,0.14
220075,JRVR,2019-03-08,0.3
220076,JRVR,2018-12-13,0.3
220077,JSM,2018-12-13,0.375
220078,JSMD,2018-12-20,0.1042
220079,JSML,2018-12-20,0.1099
220080,KBAL,2018-09-24,0.08
220086,KBAL,2018-12-20,0.08
220090,KBWB,2018-09-24,0.3208
220091,KBWB,2018-12-24,0.3814
220092,KBWD,2018-11-19,0.1377
220093,KBWD,2019-01-22,0.1475
220094,KBWD,2018-12-24,0.1388
220095,KBWD,2019-02-19,0.156
220096,KBWD,2018-10-22,0.14
220097,KBWP,2018-12-24,0.4206
220098,KBWR,2018-12-24,0.3718
220099,KBWY,2019-01-22,0.1712
220100,KBWY,2018-11-19,0.1732
220101,KBWY,2018-12-24,0.1739
220102,KBWY,2019-02-19,0.1655
220103,KBWY,2018-10-22,0.178
220104,KCAP,2018-10-05,0.1
220105,KCAP,2019-01-04,0.1
220106,KELYA,2018-08-20,0.075
220113,KELYA,2018-11-20,0.075
220115,KELYA,2019-02-22,0.075
220121,KELYB,2019-02-22,0.075
220123,KELYB,2018-08-20,0.075
220131,KEQU,2019-03-08,0.19
220136,KFRC,2019-03-07,0.18
220137,KHC,2019-03-07,0.4
220138,KHC,2018-11-15,0.625
220139,KHC,2018-08-16,0.625
220140,KINS,2019-02-27,0.1
220141,KINS,2018-11-29,0.1
220142,KINS,2018-08-30,0.1
220143,KLAC,2019-02-14,0.75
220144,KLAC,2018-08-14,0.75
220145,KLAC,2018-11-15,0.75
220146,KLIC,2018-12-26,0.12
220147,KLIC,2018-09-26,0.12
220148,KNSL,2018-08-30,0.07
220149,KNSL,2018-11-29,0.07
220150,KNSL,2019-02-27,0.08
220151,KRMA,2018-12-28,0.3328
220152,KRNY,2018-08-28,0.04
220153,KRNY,2019-03-05,0.06
220154,KWEB,2018-12-26,1.2748
220155,LABL,2018-08-14,0.05
220156,LABL,2019-02-14,0.05
220157,LABL,2018-11-14,0.05
220158,LALT,2018-12-24,0.0317
220159,LAMR,2018-12-14,0.92
220160,LAMR,2018-09-13,0.91
220161,LANC,2018-12-06,0.65
220170,LANC,2019-03-07,0.65
220171,LANC,2018-09-06,0.6
220172,LAND,2018-08-20,0.0444
220173,LAND,2018-10-18,0.0444
220174,LAND,2018-09-18,0.0444
220175,LAND,2018-11-19,0.0444
220176,LAND,2019-01-17,0.0445
220177,LAND,2019-02-19,0.0445
220178,LAND,2018-12-19,0.0444
220179,LANDP,2019-01-17,0.1328
220180,LANDP,2019-02-19,0.1328
220181,LANDP,2018-12-19,0.1328
220182,LANDP,2018-10-18,0.1328
220183,LANDP,2018-11-19,0.1328
220184,LARK,2018-11-13,0.2
220190,LARK,2019-02-19,0.2
220203,LBAI,2018-11-02,0.115
220206,LBAI,2019-02-07,0.115
220207,LBC,2019-02-07,0.0575
220208,LBC,2018-11-02,0.0575
220209,LCNB,2018-08-31,0.16
220210,LCNB,2018-11-30,0.17
220211,LCNB,2019-02-28,0.17
220216,LCUT,2019-01-31,0.0425
220218,LCUT,2018-10-31,0.0425
220222,LDRI,2019-02-19,0.0512
220223,LDRI,2018-09-24,0.0481
220224,LDRI,2018-12-24,0.0621
220225,LDRI,2018-11-19,0.0509
220226,LDRI,2019-01-22,0.0516
220227,LDRI,2018-08-20,0.045
220228,LDRI,2018-10-22,0.05
220235,LECO,2018-09-27,0.39
220237,LECO,2018-12-28,0.47
220239,LFUS,2019-02-20,0.43
220240,LFUS,2018-11-20,0.43
220242,LION,2019-02-01,0.12
220246,LION,2018-11-01,0.12
220251,LKFN,2019-01-24,0.26
220254,LKFN,2018-10-24,0.26
220257,LKOR,2019-03-01,0.1644
220258,LKOR,2019-02-01,0.1812
220259,LKOR,2018-09-04,0.1769
220260,LKOR,2018-10-01,0.1718
220261,LKOR,2018-12-21,0.18
220262,LKOR,2018-12-03,0.1734
220263,LKOR,2018-11-01,0.1794
220264,LMAT,2018-11-19,0.07
220265,LMBS,2019-02-21,0.1175
220266,LMBS,2019-01-23,0.1175
220267,LMBS,2018-11-21,0.1175
220268,LMBS,2018-12-18,0.1175
220269,LMBS,2018-10-23,0.1175
220270,LMRK,2019-02-01,0.3675
220271,LMRKO,2019-01-31,0.4938
220280,LOB,2019-02-25,0.03
220281,LOB,2018-09-10,0.03
220282,LOGI,2018-09-19,0.4469
220283,LOGM,2019-02-22,0.325
220284,LOGM,2018-08-07,0.3
220285,LOGM,2018-11-13,0.3
220286,LPLA,2018-08-08,0.25
220287,LRCX,2018-09-11,1.1
220288,LRCX,2018-12-04,1.1
220289,LSBK,2019-02-20,0.12
220290,LSBK,2018-11-05,0.1
220291,LSTR,2019-02-14,0.165
220292,LSTR,2018-11-09,0.165
220293,LTXB,2018-07-27,0.16
220294,LVHD,2018-09-25,0.3065
220295,LVHD,2018-12-26,0.2813
220301,LYTS,2019-02-01,0.05
220302,LYTS,2018-11-15,0.05
220306,LYTS,2018-08-24,0.05
220308,MANT,2018-12-06,0.25
220309,MANT,2018-09-06,0.25
220310,MANT,2019-03-07,0.27
220311,MAR,2018-08-22,0.41
220318,MAR,2018-11-20,0.41
220321,MAR,2019-02-28,0.41
220327,MARPS,2018-08-30,0.0901
220328,MARPS,2018-11-29,0.0959
220332,MARPS,2019-02-27,0.0799
220350,MBB,2018-09-04,0.2293
220351,MBB,2019-03-01,0.285
220352,MBCN,2018-08-30,0.28
220353,MBCN,2019-02-28,0.28
220354,MBFI,2018-09-13,0.24
220355,MBFIO,2018-08-09,0.375
220356,MBFIO,2019-02-07,0.375
220357,MBFIO,2018-11-08,0.375
220358,MBIN,2018-09-13,0.06
220359,MBIN,2018-12-13,0.06
220360,MBSD,2018-11-01,0.0653
220361,MBSD,2018-12-03,0.0711
220362,MBSD,2018-10-01,0.0641
220363,MBSD,2018-12-21,0.0657
220364,MBSD,2019-02-01,0.0695
220365,MBSD,2019-03-01,0.0695
220368,MBTF,2019-02-06,0.1
220370,MBTF,2018-11-07,0.1
220372,MBWM,2018-12-06,0.25
220373,MBWM,2019-03-07,0.26
220374,MBWM,2018-09-06,0.24
220375,MCBC,2018-11-09,0.07
220376,MCBC,2019-02-11,0.07
220377,MCBC,2018-08-13,0.06
220378,MCEF,2018-09-11,0.05
220379,MCEF,2019-02-12,0.05
220380,MCEF,2018-08-10,0.05
220381,MCEF,2019-01-11,0.05
220382,MCEF,2019-03-12,0.0475
220383,MCEF,2018-11-09,0.054
220384,MCEF,2018-12-11,0.054
220385,MCEF,2018-10-11,0.054
220386,MCHI,2018-12-18,0.5246
220387,MCHP,2018-11-20,0.3645
220388,MCHP,2019-02-20,0.365
220389,MCHP,2018-08-20,0.364
220390,MDIV,2019-02-21,0.1311
220391,MDIV,2018-09-14,0.0974
220392,MDIV,2018-08-21,0.0763
220393,MELR,2019-01-28,0.34
220394,MEOH,2018-09-13,0.33
220395,MEOH,2018-12-14,0.33
220398,MERC,2018-09-25,0.125
220399,MERC,2018-12-12,0.125
220408,MFINL,2018-09-28,0.563
220409,MFINL,2018-12-28,0.5625
220410,MFNC,2018-09-26,0.12
220411,MFNC,2018-12-27,0.12
220412,MFSF,2018-12-13,0.2
220413,MFSF,2018-09-06,0.18
220414,MFSF,2019-03-07,0.2
220417,MGEE,2018-11-29,0.3375
220419,MGEE,2018-08-30,0.3375
220424,MGEE,2019-02-28,0.3375
220426,MGIC,2018-08-21,0.155
220427,MGPI,2019-03-12,0.1
220428,MGPI,2018-08-15,0.08
220437,MHLD,2018-09-28,0.05
220438,MILN,2018-12-28,0.0853
220439,MINDP,2019-01-14,0.5625
220440,MINDP,2018-10-12,0.5625
220441,MINI,2019-02-26,0.275
220442,MINI,2018-11-13,0.25
220443,MKSI,2018-08-24,0.2
220444,MKSI,2019-02-22,0.2
220445,MKSI,2018-11-23,0.2
220446,MKTX,2018-11-06,0.42
220447,MKTX,2019-02-12,0.51
220448,MLAB,2018-11-29,0.16
220449,MLAB,2018-08-30,0.16
220450,MLAB,2019-02-27,0.16
220451,MLCO,2019-03-01,0.1531
220452,MLCO,2018-11-16,0.1432
220454,MLHR,2019-02-28,0.1975
220462,MLHR,2018-08-30,0.1975
220463,MLHR,2018-11-29,0.1975
220472,MNRO,2018-12-10,0.2
220473,MNRO,2018-08-24,0.2
220474,MOFG,2018-11-29,0.195
220475,MOFG,2018-08-30,0.195
220476,MOFG,2019-02-27,0.2025
220477,MORN,2018-10-16,0.25
220478,MORN,2019-01-03,0.28
220479,MPB,2019-02-05,0.15
220480,MPB,2018-08-07,0.15
220481,MPB,2018-11-06,0.15
220482,MPCT,2018-12-18,0.5054
220483,MPVD,2018-09-07,0.0303
220484,MRCC,2018-09-13,0.35
220485,MRLN,2018-08-10,0.14
220486,MRLN,2019-02-08,0.14
220487,MRLN,2018-11-08,0.14
220488,MRTN,2018-12-17,0.025
220489,MRVL,2018-10-01,0.06
220490,MRVL,2018-12-24,0.06
220491,MSBF,2018-11-21,0.46
220492,MSBI,2018-08-16,0.22
220493,MSBI,2018-11-16,0.22
220494,MSBI,2019-02-14,0.2425
220495,MSEX,2019-02-14,0.24
220496,MSEX,2018-08-14,0.2238
220499,MSEX,2018-11-14,0.24
220506,MTBCP,2019-02-27,0.2292
220507,MTBCP,2018-09-27,0.2292
220508,MTBCP,2018-11-29,0.2292
220509,MTBCP,2019-01-30,0.2292
220510,MTBCP,2018-08-30,0.2292
220511,MTBCP,2018-07-30,0.2292
220512,MTBCP,2018-10-30,0.2292
220513,MTBCP,2018-12-28,0.2292
220514,MTCH,2018-12-04,2.0
220515,MTEX,2018-12-06,0.5
220516,MTEX,2018-09-14,0.5
220521,MTSC,2018-12-14,0.3
220522,MTSC,2018-09-14,0.3
220527,MVBF,2019-02-28,0.035
220528,MVBF,2018-11-29,0.03
220529,MXIM,2018-11-28,0.46
220530,MXIM,2019-02-27,0.46
220540,NATH,2018-11-30,0.25
220541,NATH,2018-09-07,0.25
220542,NATH,2019-03-08,0.25
220543,NATI,2019-02-08,0.25
220544,NATI,2018-11-08,0.23
220545,NATI,2018-08-10,0.23
220546,NAVG,2019-02-22,0.07
220547,NAVG,2018-08-30,0.07
220548,NAVI,2018-09-06,0.16
220549,NAVI,2019-02-28,0.16
220554,NBN,2018-11-08,0.01
220556,NBN,2019-02-11,0.01
220565,NBTB,2018-11-29,0.26
220568,NBTB,2019-02-28,0.26
220571,NCMI,2018-11-14,0.17
220572,NCMI,2019-03-04,0.17
220573,NDAQ,2018-09-13,0.44
220574,NDAQ,2018-12-13,0.44
220576,NDSN,2018-12-20,0.35
220579,NDSN,2019-02-25,0.35
220580,NDSN,2018-08-20,0.35
220586,NEWT,2018-12-17,0.5
220587,NEWT,2018-09-14,0.48
220588,NEWTZ,2018-09-13,0.469
220589,NEWTZ,2018-12-13,0.469
220590,NFBK,2018-11-06,0.1
220591,NFBK,2019-02-12,0.1
220592,NGHC,2018-12-28,0.04
220593,NGHC,2018-09-28,0.04
220594,NGHCN,2018-12-28,0.4688
220595,NGHCN,2018-09-28,0.4688
220596,NGHCO,2018-12-28,0.4688
220597,NGHCO,2018-09-28,0.4688
220598,NGHCP,2018-12-28,0.4688
220599,NGHCP,2018-09-28,0.4688
220600,NGHCZ,2018-11-29,0.477
220601,NGHCZ,2019-02-28,0.4766
220602,NGHCZ,2018-08-30,0.477
220603,NHTC,2018-08-13,0.15
220604,NHTC,2019-03-04,0.16
220605,NHTC,2018-11-09,0.34
220606,NRIM,2019-03-13,0.3
220607,NTES,2019-03-07,0.4775
220608,NTRS,2019-03-07,0.6
220609,NWS,2019-03-12,0.1
220610,NWSA,2019-03-12,0.1
220611,ODFL,2019-03-05,0.17
220612,OKDCC,2019-03-01,0.0267
220613,OPOF,2019-03-04,0.12
220614,OTTW,2019-03-07,0.06
220615,PAAS,2019-03-01,0.035
220616,PAHC,2019-03-05,0.12
220617,PBIP,2019-03-06,0.05
220618,PCH,2019-03-07,0.4
220619,PEBK,2019-03-01,0.14
